Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,Models,Price,Dual,5G bands,Quad,Charging,_1,_1_1,64GB 4GB RAM,64GB 3GB RAM,Build,Protection,Features_1,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,Talk time,Infrared port,32GB 4GB RAM,Stand-by_1,Talk time_1,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
b'lg',b'LG A130',b'https://fdn2.gsmarena.com/vv/bigpic/lg-a130-ofic.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 2100',,"b'Yes, 384 kbps'","b'2010, August. Released 2010, September'",b'Discontinued',b'92.5 x 47.5 x 16.9 mm (3.64 x 1.87 x 0.67 in)',b'86 g (3.03 oz)',b'Mini-SIM',"b'TFT,  256K colors'","b'2.0 inches, 12.6 cm2 (~28.7% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSD (dedicated slot)',b'5MB',b'Secondary external monochrome display',,,b'176x144@15fps',b'VGA',,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',b'microUSB',b'',b'Removable Li-Ion 900 mAh battery',"b'Silver, Black'",,,,,,,b'No',b'MP3/AAC+ player H.263 player Organizer Voice memo Predictive text input',,,,,,b'0.63 W/kg (head) \xc2\xa0 \xc2\xa0 1.00 W/kg (body)',,,,,,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'Up to 500 h',b'0.72 W/kg (head) \xc2\xa0 \xc2\xa0 1.03 W/kg (body)',b'Up to 8 h',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG GW370 Rumour Plus',b'https://fdn2.gsmarena.com/vv/bigpic/lg-gw370-rumour-plus.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900',,b'HSPA 3.6/0.384 Mbps',"b'2010, August. Released 2010, October'",b'Discontinued',b'103 x 49.9 x 15.3 mm (4.06 x 1.96 x 0.60 in)',b'119 g (4.20 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.4 inches, 17.8 cm2 (~34.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'80MB',b'',,,b'Yes',b'2 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 950 mAh battery',"b'Blue on Black, Red on Black'",,b'About 40 EUR',,,,,b'No',b'TV MP3/eAAC+/WMA player MP4/H.264 player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS(threaded view), MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'Up to 380 h',,b'Up to 4 h',,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG GD550 Pure',b'https://fdn2.gsmarena.com/vv/bigpic/lg-gd550.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA 3.6/0.384 Mbps',"b'2010, August. Released 2010, August'",b'Discontinued',b'105.5 x 51 x 12.4 mm (4.15 x 2.01 x 0.49 in)',b'132 g (4.66 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.4 inches, 17.8 cm2 (~33.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'60MB',b'PURE UI',,,b'480p@30fps',"b'5 MP, AF'",,b'Yes',b'No',b'No',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 900 mAh battery',b'Black',,b'About 50 EUR',,,,,b'No',b'MP3/WAV/eAAC+ player MP4/H.264 player Organizer Voice memo Predictive text input',,,,,,b'0.25 W/kg (head) \xc2\xa0 \xc2\xa0 0.45 W/kg (body)',,,b'Photo',b'Voice 73dB / Noise 73dB / Ring 76dB',,,,"b'1000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Push Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",,,,b'Noise -85.4dB / Crosstalk -66.2dB',,,,,b'Up to 320 h (2G) / Up to 320 h (3G)',,b'Up to 5 h 30 min (2G) / Up to 4 h (3G)',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG KS365',b'https://fdn2.gsmarena.com/vv/bigpic/lg-ks365.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2010, August. Released 2010, August'",b'Discontinued',b'101.5 x 51 x 16.8 mm (4.00 x 2.01 x 0.66 in)',b'111 g (3.92 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~34.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'Touchscreen dialling',,,b'320p@15fps',b'2 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'2.0',b'',b'Removable Li-Ion 800 mAh battery',"b'Blue, Red, Pink'",,b'About 30 EUR',,,,,b'No',b'MP3/eAAC+ player MP4/H.264 player Photo/video editor Organizer Voice memo Predictive text input',,,,,,,,,,,,,,"b'1000 entries, Photocall'","b'50 dialed, 50 received, 50 missed calls'","b'SMS(threaded view), MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'Class 10',b'Up to 440 h',,b'Up to 5 h 30 min',,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG GM650s',b'https://fdn2.gsmarena.com/vv/bigpic/LG-GM650s.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100 /1800',,b'HSPA 3.6/0.384 Mbps',"b'2010, August. Released 2010, August'",b'Discontinued',b'111.5 x 51.5 x 13.9 mm (4.39 x 2.03 x 0.55 in)',b'127 g (4.48 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'3.0 inches, 25.6 cm2 (~44.6% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,,,b'No',,b'Handwriting recognition',,,b'Yes',b'3.15 MP',,b'Yes',b'No',b'No',"b'2.1, A2DP'",b'No',,b'Stereo FM radio',b'microUSB 2.0',b'',b'Removable Li-Ion 1250 mAh battery',b'Black',,,,,,,b'No',b'CMMB TV tuner MP3/WMA/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'Up to 120 h',,b'Up to 6 h',,,,,,b'WAP 2.0/xHTML',,,,,
b'lg',b'LG Scarlet II TV',b'https://fdn2.gsmarena.com/vv/bigpic/lg-GM600-TV.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2010, April. Released 2010, April'",b'Discontinued',b'106.7 x 51.9 x 12.9 mm (4.20 x 2.04 x 0.51 in)',b'-',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'3.0 inches, 25.6 cm2 (~46.3% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,,,"b'microSDHC (dedicated slot), 2 GB included'",,b'No',,,b'320p@15fps',b'3.15 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'2.0',b'',b'Removable Li-Ion 1100 mAh battery',b'Black',,,,,,,"b'ISDB-Tb Digital TV receiver, recording MP3/WMA/eAAC+ player DivX/MP4/H.264 player Organizer Voice memo Predictive text input'",,,,,,,b'0.65 W/kg (head)',,,,,,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'Class 10',b'Up to 510 h',,b'Up to 7 h',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG Flick T320',b'https://fdn2.gsmarena.com/vv/bigpic/lg-t320-flick.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900',,b'HSPA 3.6/0.384 Mbps',"b'2010, December. Released 2010, December'",b'Discontinued',b'102.4 x 56.4 x 11.9 mm (4.03 x 2.22 x 0.47 in)',b'92.5 g (3.25 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~42.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'30MB',b'Cartoon UI Handwriting recognition',,,b'QCIF@15fps',b'2 MP',,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 900 mAh battery',b'Black',,b'About 50 EUR',,,,,b'No',b'SNS integration MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,"b'1000 entries, Photocall'","b'40 dialed, 40 received, 20 missed calls'","b'SMS, MMS, Email, Push Email, IM'",b'Yes',"b'Yes, MIDP 2.1'",,,,,,,,,b'Up to 320 h',b'1.23 W/kg (head) \xc2\xa0 \xc2\xa0 1.21 W/kg (body)',b'Up to 3 h',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG Cookie 3G T320',b'https://fdn2.gsmarena.com/vv/bigpic/lg-wink-3g-T320.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 3.6/0.384 Mbps',"b'2010, August. Released 2010'",b'Discontinued',b'103 x 57 x 11.9 mm (4.06 x 2.24 x 0.47 in)',b'92.5 g (3.25 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~41.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'30MB',b'Cartoon UI Handwriting recognition',,,b'QCIF@15fps',b'2 MP',,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 900 mAh battery',"b'Black&Red, Black&Titan Silver, Black&Pink, Black&Aqua Blue'",,b'About 50 EUR',,,,,b'No',b'SNS integration MP3/eAAC+/WAV player MP4/H.264 player Organizer Voice memo Predictive text input',,,,,,b'0.71 W/kg (head) \xc2\xa0 \xc2\xa0 0.27 W/kg (body)',,,,,,,,"b'1000 entries, Photocall'","b'40 dialed, 40 received, 20 missed calls'","b'SMS, MMS, Email, Push Email, IM'",b'Yes',"b'Yes, MIDP 2.1'",,,,,,,,,b'Up to 530 h',b'1.23 W/kg (head) \xc2\xa0 \xc2\xa0 1.21 W/kg (body)',b'Up to 4 h 10 min',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG Wink 3G T320',b'https://fdn2.gsmarena.com/vv/bigpic/lg-wink-3g-T320.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 3.6/0.384 Mbps',"b'2010, August. Released 2010, August'",b'Discontinued',b'103 x 57 x 11.9 mm (4.06 x 2.24 x 0.47 in)',b'92.5 g (3.25 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~41.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'30MB',b'Cartoon UI Handwriting recognition',,,b'QCIF@15fps',b'2 MP',,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g (carrier dependant)',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 900 mAh battery',"b'Black&Red, Black&Titan Silver, Black&Pink, Black&Aqua Blue'",,b'About 50 EUR',,,,,b'No',b'SNS integration MP3/eAAC+/WAV player MP4/H.264 player Organizer Voice memo Predictive text input',,,,,,b'0.71 W/kg (head) \xc2\xa0 \xc2\xa0 0.27 W/kg (body)',,,,,,,,"b'1000 entries, Photocall'","b'40 dialed, 40 received, 20 missed calls'","b'SMS, MMS, Email, Push Email, IM'",b'Yes',"b'Yes, MIDP 2.1'",,,,,,,,,b'Up to 530 h',b'1.23 W/kg (head) \xc2\xa0 \xc2\xa0 1.21 W/kg (body)',b'Up to 4 h 10 min',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG C710 Aloha',b'https://fdn2.gsmarena.com/vv/bigpic/lg-c710-rum.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA',,b'HSPA',b'Not officially announced yet',b'Cancelled',b'109 x 54.5 x 12.9 mm (4.29 x 2.15 x 0.51 in)',b'118 g (4.16 oz)',b'Mini-SIM',"b'TFT,  256K colors'","b'3.2 inches, 29.1 cm2 (~49.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~292 ppi density)'",b'Android 2.1 (Eclair)',b'Qualcomm MSM7227 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',b'',,b'LED flash',b'480p',b'5 MP',,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1500 mAh battery',b'Black',,,,,,,b'No',b'DivX/XviD/MP4/H.264 player MP3/WAV/eAAC+ player Organizer Document viewer  Voice memo Predictive text input',,,,,,b'0.48 W/kg (head) \xc2\xa0 \xc2\xa0 0.36 W/kg (body)',,,,,,,,,,,,,,,,,,,b'Class 10',b'Class 10',,b'0.48 W/kg (head) \xc2\xa0 \xc2\xa0 0.75 W/kg (body)',,,,,,b'QWERTY',b'HTML',,,,,
b'lg',b'LG Cookie Style T310',b'https://fdn2.gsmarena.com/vv/bigpic/lg-wink-style-t310.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2010, August. Released 2010, October'",b'Discontinued',b'102.9 x 56.9 x 11.9 mm (4.05 x 2.24 x 0.47 in)',b'86.5 g (3.03 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~41.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'20MB',b'Cartoon UI Handwriting recognition',,,b'QCIF@15fps',b'2 MP',,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS; built-in antenna'",b'microUSB 2.0',b'',b'Removable Li-Ion 900 mAh battery',"b'Black&Red, White&Organge, Black&Titan Silver, Pink&White'",,b'About 60 EUR',,,,,b'No',b'SNS integration MP3/eAAC+/WAV player MP4/H.264 player Organizer Voice memo Predictive text input',,,,,,b'1.08 W/kg (head) \xc2\xa0 \xc2\xa0 0.56 W/kg (body)',,,,,,,,"b'1000 entries, Photocall'","b'100 received, 100 dialed, 100 missed calls'","b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.1'",,,,,,,b'Class 10',b'Class 10',b'Up to 500 h',b'0.96 W/kg (head) \xc2\xa0 \xc2\xa0 0.97 W/kg (body)',b'Up to 8 h',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG Wink Style T310',b'https://fdn2.gsmarena.com/vv/bigpic/lg-wink-style-t310.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2010, August. Released 2010, August'",b'Discontinued',b'102.9 x 56.9 x 11.9 mm (4.05 x 2.24 x 0.47 in)',b'86.5 g (3.03 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~41.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'20MB',b'Cartoon UI Handwriting recognition',,,b'320p@15fps',b'2 MP',,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g (carrier dependant)',"b'2.1, A2DP, EDR'",b'No',,"b'Stereo FM radio, RDS; built-in antenna'",b'microUSB 2.0',b'',b'Removable Li-Ion 900 mAh battery',"b'Black&Red, White&Organge, Black&Titan Silver, Pink&White'",,b'About 60 EUR',,,,,b'No',b'SNS integration MP3/eAAC+/WAV player MP4/H.264 player Organizer Voice memo Predictive text input',,,,,,b'1.08 W/kg (head) \xc2\xa0 \xc2\xa0 0.56 W/kg (body)',,,,,,,,"b'1000 entries, Photocall'","b'100 received, 100 dialed, 100 missed calls'","b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.1'",,,,,,,b'Class 10',b'Class 10',b'Up to 350 h',b'0.96 W/kg (head) \xc2\xa0 \xc2\xa0 0.97 W/kg (body)',b'Up to 3 h',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG Cookie Lite T300',b'https://fdn2.gsmarena.com/vv/bigpic/lg-wink-t300.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2010, August. Released 2010, September'",b'Discontinued',b'95.8 x 50.5 x 11.9 mm (3.77 x 1.99 x 0.47 in)',b'77 g (2.72 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.4 inches, 17.8 cm2 (~36.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'20MB',b'Cartoon UI Handwriting recognition',,,b'QCIF@15fps',b'1.3 MP',,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 900 mAh battery',"b'Black&Red, White&Organge, Black&Titan Silver, Pink&White'",,b'About 60 EUR',,,,,b'No',b'SNS integration MP3/eAAC+/WAV player MP4/H.264 player Organizer Voice memo Predictive text input',,,,,,b'1.25 W/kg (head) \xc2\xa0 \xc2\xa0 1.19 W/kg (body)',,,,,,,,"b'1000 entries, Photocall'","b'100 received, 100 dialed, 100 missed calls'","b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.1'",,,,,,,b'Class 10',b'Class 10',b'Up to 500 h',b'1.19 W/kg (head) \xc2\xa0 \xc2\xa0 1.50 W/kg (body)',b'Up to 8 h',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG C105',b'https://fdn2.gsmarena.com/vv/bigpic/lg-c105.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2010, July. Released 2010, Q4'",b'Discontinued',b'114.5 x 59 x 13 mm (4.51 x 2.32 x 0.51 in)',b'94 g (3.32 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.2 cm2 (~22.5% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,,,,b'microSDHC (dedicated slot)',b'7MB',b'No',,,b'QCIF@15fps',b'1.3 MP',,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'No',,"b'FM radio, recording'",b'microUSB 2.0',b'',b'Removable Li-Ion 950 mAh battery',"b'Black, Silver, White, Blue, Red, Orange, Green'",,b'About 60 EUR',,,,,"b'SNS integration Facebook, Twitter apps MSN Messenger Weather widget MP3/eAAC+ player Organizer Voice memo'",,,,,,,b'0.71 W/kg (head) \xc2\xa0 \xc2\xa0 0.49 W/kg (body)',,,,,,,,"b'1000 contacts, Photocall'","b'100 received, 100 dialed, 100 missed calls'","b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 12',b'Class 10',b'Up to 600 h',b'0.91 W/kg (head) \xc2\xa0 \xc2\xa0 0.60 W/kg (body)',b'Up to 9 h',,,,,b'QWERTY',b'WAP 2.0/xHTML',,,,,
b'lg',b'LG GX300',b'https://fdn2.gsmarena.com/vv/bigpic/lg-gx300-ofic.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2010, June. Released 2010, July'",b'Discontinued',b'116 x 51 x 12.8 mm (4.57 x 2.01 x 0.50 in)',b'104 g (3.67 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 65K colors'","b'2.2 inches, 15.2 cm2 (~25.7% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,,,,b'microSDHC (dedicated slot)',b'30MB',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,b'Yes',b'2 MP',,b'Yes',b'No',b'No',"b'2.1, A2DP, EDR'",b'No',,"b'Stereo FM radio, RDS'",b'2.0',b'',b'Removable Li-Po 1500 mAh battery',b'Black',,b'About 70 EUR',,,,,b'No',b'MP3/WAV/eAAC+ player MP4/H.264 player Organizer Voice memo Predictive text input',,,,b'Corning Gorilla Glass',,,,,,,,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,b'Class 10',b'No',b'Up to 488 h',,b'Up to 23 h',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG GU292',b'https://fdn2.gsmarena.com/vv/bigpic/LG_GU292.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900',,b'HSPA 3.6/0.384 Mbps',"b'2010, May. Released 2010, June'",b'Discontinued',b'99.6 x 47 x 16.3 mm (3.92 x 1.85 x 0.64 in)',b'105.2 g (3.70 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.9% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSDHC (dedicated slot)',b'100MB',b'No',,,,,,b'Yes',b'No',b'No',"b'2.1, A2DP'",b'A-GPS only; AT&T Navigator',,b'No',b'microUSB 2.0',b'',b'Removable Li-Ion 900 mAh battery',"b'Black, Silver'",,,,,,,b'MP3/WMA/eAAC+ player MP4/H.263 player Organizer Push-to-Talk Voice memo Predictive text input',,,,,,,,,,,,,,,"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'Up to 504 h',,b'Up to 6 h 30 min',,,,,,b'WAP 2.0/xHTML',,,,,
b'lg',b'LG GM360 Viewty Snap',b'https://fdn2.gsmarena.com/vv/bigpic/LG-GM360-Viewty-Snap-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2010, June. Released 2010, June'",b'Discontinued',b'108 x 53.1 x 12 mm (4.25 x 2.09 x 0.47 in)',b'87 g (3.07 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'3.0 inches, 25.6 cm2 (~44.7% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'60MB',b'Handwriting recognition',,b'LED flash',b'320p@10fps',"b'5 MP, AF'",,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion 900 mAh battery',"b'Black, Silver'",,b'About 70 EUR',,,,,b'No',"b'SNS integration MP3/WMA/eAAC+ player MP4/H.264/WMV player Organizer Document viewer (DOC, XLS, PPT, PDF) Voice memo Predictive text input'",,,,,,b'1.02 W/kg (head) \xc2\xa0 \xc2\xa0 0.37 W/kg (body)',,,,b'Voice 74dB / Noise 69dB / Ring 77dB',,,,"b'1000 contacts, Photocall'",b'Yes',"b'SMS, MMS, Email, Push Email'",b'Yes',"b'Yes, MIDP 2.0'",,,,b'Noise -87.7dB / Crosstalk -85.8dB',,,b'Class 10',b'Class 10',b'Up to 300 h',,b'Up to 5 h',,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,
b'lg',b'LG Fathom VS750',b'https://fdn2.gsmarena.com/vv/bigpic/lg-fathom.jpg',b'GSM / CDMA / HSPA / EVDO',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 7.2/0.384 Mbps',"b'2010, May. Released 2010, June'",b'Discontinued',b'115 x 56 x 17 mm (4.53 x 2.20 x 0.67 in)',b'152 g (5.36 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'3.2 inches, 29.1 cm2 (~45.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~292 ppi density)'",b'Microsoft Windows Mobile 6.5 Professional',b'Qualcomm QSD8250 Snapdragon S1',b'1.0 GHz Scorpion',b'Adreno 200',b'microSDHC (dedicated slot)',"b'256MB RAM, 512MB ROM'",b'CDMA 800 / 1900',,,b'480p@30fps',"b'3.15 MP, AF'",,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',b'',b'Removable Li-Po battery',b'Black',,b'About 40 EUR',,,,,b'CDMA2000 1xEV-DO',b'MP3/WAV/eAAC+/WMA player MP4/H.264 player Document viewer/editor Organizer Voice memo/dial/commands Predictive text input',,,,,,b'0.77 W/kg (head) \xc2\xa0 \xc2\xa0 1.15 W/kg (body)',,,,,,,,,,,,,,,,,,,,,b'Up to 475 h',,b'Up to 7 h',,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,
